7,21
8,21
9,21
7,23
9,23
7,25
8,25
9,25
7,27
8,27
9,27
7,29
8,29
9,29
7,31
9,31
7,33
8,33
9,33
7,35
8,35
9,35
7,37
8,37
9,37
7,39
8,39
9,39
7,41
8,41
9,41
7,43
8,43
9,43
7,45
8,45
9,45
7,48
8,48
9,48
7,50
8,50
9,50
7,52
8,52
9,52
7,54
8,54
9,54
7,56
8,56
9,56
7,58
8,58
9,58
7,60
8,60
9,60
7,62
8,62
9,62
7,64
8,64
9,64
7,66
8,66
9,66
7,68
8,68
9,68
7,70
8,70
9,70
7,72
8,72
9,72
7,74
8,74
9,74
2,21
3,21
4,21
2,23
3,23
4,23
2,25
3,25
4,25
2,27
4,27
2,29
3,29
4,29
2,31
3,31
4,31
2,33
3,33
4,33
2,35
3,35
4,35
2,37
3,37
4,37
2,39
3,39
2,41
3,41
4,41
2,43
3,43
4,43
2,45
3,45
4,45
2,48
3,48
4,48
2,50
3,50
4,50
2,52
3,52
4,52
2,54
3,54
4,54
2,56
3,56
4,56
2,58
3,58
4,58
2,60
3,60
4,60
2,62
3,62
4,62
2,64
3,64
4,64
2,66
3,66
4,66
2,68
3,68
4,68
2,70
3,70
4,70
2,72
3,72
4,72
2,74
3,74
