2,8
3,8
4,8
2,10
3,10
4,10
2,12
3,12
4,12
2,24
3,24
4,24
2,26
3,26
4,26
2,28
3,28
4,28
2,30
3,30
4,30
2,32
3,32
4,32
2,34
3,34
4,34
2,36
3,36
4,36
2,38
3,38
4,38
2,40
3,40
4,40
2,42
3,42
4,42
2,44
3,44
4,44
2,46
3,46
4,46
2,48
3,48
4,48
2,50
3,50
4,50
2,52
3,52
4,52
2,50
3,50
4,50
2,54
3,54
4,54
2,56
3,56
4,56
2,58
3,58
4,58
2,60
3,60
4,60
2,62
3,62
4,62
2,64
3,64
4,64
2,66
3,66
4,66
2,68
3,68
4,68
2,70
3,70
4,70
2,72
3,72
4,72
2,74
3,74
4,74
2,76
3,76
4,76
2,78
3,78
4,78
2,80
3,80
4,80
2,82
3,82
4,82
2,84
3,84
4,84
2,86
3,86
4,86
2,88
3,88
4,88
2,90
3,90
4,90
2,92
3,92
4,92
2,94
3,94
4,94
2,96
3,96
4,96
2,98
3,98
4,98
2,100
3,100
4,100
2,102
3,102
4,102
2,104
3,104
4,104
2,106
3,106
4,106
2,108
3,108
4,108
2,116
3,116
4,116
2,118
3,118
4,118
2,120
3,120
4,120
2,122
3,122
4,122
2,124
3,124
4,124
2,126
3,126
4,126
2,128
3,128
4,128
2,130
3,130
4,130
2,132
3,132
4,132
2,134
3,134
4,134
2,136
3,136
4,136
2,138
3,138
4,138
2,140
3,140
4,140
2,142
3,142
4,142
2,144
3,144
4,144
7,8
8,8
9,8
7,10
8,10
9,10
7,12
8,12
9,12
7,24
8,24
9,24
7,26
8,26
9,26
7,28
8,28
9,28
7,30
8,30
9,30
7,32
8,32
9,32
7,34
8,34
9,34
7,36
8,36
9,36
7,38
8,38
9,38
7,40
8,40
9,40
7,42
8,42
9,42
7,44
8,44
9,44
7,46
8,46
9,46
7,48
8,48
9,48
7,50
8,50
9,50
7,52
8,52
9,52
7,50
8,50
9,50
7,54
8,54
9,54
7,56
8,56
9,56
7,58
8,58
9,58
7,60
8,60
9,60
7,62
8,62
9,62
7,64
8,64
9,64
7,66
8,66
9,66
7,68
8,68
9,68
7,70
8,70
9,70
7,72
8,72
9,72
7,74
8,74
9,74
7,76
8,76
9,76
7,78
8,78
9,78
7,80
8,80
9,80
7,82
8,82
9,82
7,84
8,84
9,84
7,86
8,86
9,86
7,88
8,88
9,88
7,90
8,90
9,90
7,92
8,92
9,92
7,94
8,94
9,94
7,96
8,96
9,96
7,98
8,98
9,98
7,100
8,100
9,100
7,102
8,102
9,102
7,104
8,104
9,104
7,106
8,106
9,106
7,108
8,108
9,108
7,116
8,116
9,116
7,118
8,118
9,118
7,120
8,120
9,120
7,122
8,122
9,122
7,124
8,124
9,124
7,126
8,126
9,126
7,128
8,128
9,128
7,130
8,130
9,130
7,132
8,132
9,132
7,134
8,134
9,134
7,136
8,136
9,136
7,138
8,138
9,138
7,140
8,140
9,140
7,142
8,142
9,142
7,144
8,144
9,144
22,8
23,8
24,8
22,10
23,10
24,10
22,12
23,12
24,12
22,14
23,14
24,14
22,16
23,16
24,16
22,24
23,24
24,24
22,26
23,26
24,26
22,28
23,28
24,28
22,30
23,30
24,30
22,32
23,32
24,32
22,34
23,34
24,34
22,36
23,36
24,36
22,38
23,38
24,38
22,40
23,40
24,40
22,42
23,42
24,42
22,44
23,44
24,44
22,46
23,46
24,46
22,48
23,48
24,48
22,50
23,50
24,50
22,52
23,52
24,52
22,50
23,50
24,50
22,54
23,54
24,54
22,56
23,56
24,56
22,58
23,58
24,58
22,60
23,60
24,60
22,62
23,62
24,62
22,64
23,64
24,64
22,66
23,66
24,66
22,68
23,68
24,68
22,70
23,70
24,70
22,72
23,72
24,72
22,74
23,74
24,74
22,76
23,76
24,76
22,78
23,78
24,78
22,80
23,80
24,80
22,82
23,82
24,82
22,84
23,84
24,84
22,86
23,86
24,86
22,88
23,88
24,88
22,90
23,90
24,90
22,92
23,92
24,92
22,94
23,94
24,94
22,96
23,96
24,96
22,98
23,98
24,98
22,100
23,100
24,100
22,102
23,102
24,102
22,104
23,104
24,104
22,106
23,106
24,106
22,108
23,108
24,108
22,116
23,116
24,116
22,118
23,118
