20,6
21,6
23,6
24,6
20,9
21,9
23,9
24,9
20,12
21,12
23,12
24,12
20,15
21,15
23,15
24,15
20,18
21,18
23,18
24,18
20,21
21,21
23,21
24,21
27,6
28,6
30,6
31,6
27,9
28,9
30,9
31,9
27,12
28,12
30,12
31,12
27,15
28,15
30,15
31,15
27,18
28,18
30,18
31,18
27,21
28,21
30,21
31,21
28,43
29,43
31,43
32,43
28,46
29,46
31,46
32,46
28,49
29,49
31,49
32,49
28,52
29,52
31,52
32,52
28,55
29,55
31,55
32,55
28,58
29,58
31,58
32,58
28,67
29,67
31,67
32,67
28,70
29,70
31,70
32,70
28,73
29,73
31,73
32,73
28,76
29,76
31,76
32,76
28,79
29,79
31,79
32,79
28,82
29,82
31,82
32,82
7,72
8,72
10,72
11,72
7,75
8,75
10,75
11,75
7,78
8,78
10,78
11,78
7,81
8,81
10,81
11,81
7,84
8,84
10,84
11,84
7,87
8,87
10,87
11,87
14,72
15,72
17,72
18,72
14,75
15,75
17,75
18,75
14,78
15,78
17,78
18,78
14,81
15,81
17,81
18,81
14,84
15,84
17,84
18,84
14,87
15,87
17,87
18,87
9,120
10,120
12,120
13,120
9,116
10,116
12,116
13,116
9,112
10,112
12,112
13,112
9,108
10,108
12,108
13,108
9,104
10,104
12,104
13,104
9,100
10,100
12,100
13,100
2,120
3,120
5,120
6,120
2,116
3,116
5,116
6,116
2,112
3,112
5,112
6,112
2,108
3,108
5,108
6,108
2,104
3,104
5,104
6,104
2,100
3,100
5,100
6,100
16,120
17,120
19,120
20,120
16,116
17,116
19,116
20,116
16,112
17,112
19,112
20,112
16,108
17,108
19,108
20,108
16,104
17,104
19,104
20,104
16,100
17,100
19,100
20,100
