7,8
9,8
3,11
4,11
6,11
4,14
6,14
7,14
3,17
4,17
9,17
3,28
4,28
3,31
6,31
7,31
3,34
9,34
10,34
3,37
7,37
9,37
10,37
3,48
4,48
7,48
10,48
3,51
4,51
6,51
7,51
9,51
10,51
4,54
10,54
7,57
9,57
10,57
3,68
6,68
4,71
7,71
10,71
4,74
6,74
7,74
3,77
10,77
3,88
3,91
4,91
6,91
9,91
4,94
6,94
9,94
10,94
3,97
6,97
7,97
21,8
24,8
25,8
27,8
28,8
21,11
22,11
24,11
25,11
27,11
22,14
24,14
24,17
27,17
28,17
21,28
24,28
27,28
28,28
21,31
25,31
21,34
24,34
25,34
27,34
28,34
22,37
27,37
21,68
27,68
28,68
21,71
22,71
24,71
25,71
27,71
21,74
25,74
27,74
21,77
22,77
27,77
28,77
27,88
21,91
28,91
21,94
22,94
25,94
27,94
21,97
