3,8
4,8
6,8
7,8
9,8
10,8
3,11
4,11
6,11
7,11
9,11
10,11
3,14
4,14
6,14
7,14
9,14
10,14
3,17
4,17
6,17
7,17
9,17
10,17
3,28
4,28
6,28
7,28
9,28
10,28
3,31
4,31
6,31
7,31
9,31
10,31
3,34
4,34
6,34
7,34
9,34
10,34
3,37
4,37
6,37
7,37
9,37
10,37
3,48
4,48
6,48
7,48
9,48
10,48
3,51
4,51
6,51
7,51
9,51
10,51
3,54
4,54
6,54
7,54
9,54
10,54
3,57
4,57
6,57
7,57
9,57
10,57
3,68
4,68
6,68
7,68
9,68
10,68
3,71
4,71
6,71
7,71
9,71
10,71
3,74
4,74
6,74
7,74
9,74
10,74
3,77
4,77
6,77
7,77
9,77
10,77
3,88
4,88
6,88
7,88
9,88
10,88
3,91
4,91
6,91
7,91
9,91
10,91
3,94
4,94
6,94
7,94
9,94
10,94
3,97
4,97
6,97
7,97
9,97
10,97
18,8
19,8
21,8
22,8
24,8
25,8
18,11
19,11
21,11
22,11
24,11
25,11
18,14
19,14
21,14
22,14
24,14
25,14
18,17
19,17
21,17
22,17
24,17
25,17
18,28
19,28
21,28
22,28
24,28
25,28
18,31
19,31
21,31
22,31
24,31
25,31
18,34
19,34
21,34
22,34
24,34
25,34
18,37
19,37
21,37
22,37
24,37
25,37
18,68
19,68
21,68
22,68
24,68
25,68
18,71
19,71
21,71
22,71
24,71
25,71
18,74
19,74
21,74
22,74
24,74
25,74
18,77
19,77
21,77
22,77
24,77
25,77
18,88
19,88
21,88
22,88
24,88
25,88
18,91
19,91
21,91
22,91
24,91
25,91
18,94
19,94
21,94
22,94
24,94
25,94
18,97
19,97
21,97
22,97
24,97
25,97
