3,8
4,8
6,8
7,8
9,8
10,8
3,11
4,11
6,11
7,11
9,11
10,11
3,14
4,14
6,14
7,14
9,14
10,14
3,17
4,17
6,17
7,17
9,17
10,17
3,28
4,28
6,28
7,28
9,28
10,28
3,31
4,31
6,31
7,31
9,31
10,31
3,34
4,34
6,34
7,34
9,34
10,34
3,37
4,37
6,37
7,37
9,37
10,37
3,48
4,48
6,48
7,48
9,48
10,48
3,51
4,51
6,51
7,51
9,51
10,51
3,54
4,54
6,54
7,54
9,54
10,54
3,57
4,57
6,57
7,57
9,57
10,57
3,68
4,68
6,68
7,68
9,68
10,68
3,71
4,71
6,71
7,71
9,71
10,71
3,74
4,74
6,74
7,74
9,74
10,74
3,77
4,77
6,77
7,77
9,77
10,77
3,88
4,88
6,88
7,88
9,88
10,88
3,91
4,91
6,91
7,91
9,91
10,91
3,94
4,94
6,94
7,94
9,94
10,94
3,97
4,97
6,97
7,97
9,97
10,97
19,8
20,8
22,8
23,8
25,8
26,8
19,11
20,11
22,11
23,11
25,11
26,11
19,14
20,14
22,14
23,14
25,14
26,14
19,17
20,17
22,17
23,17
25,17
26,17
19,28
20,28
22,28
23,28
25,28
26,28
19,31
20,31
22,31
23,31
25,31
26,31
19,34
20,34
22,34
23,34
25,34
26,34
19,37
20,37
22,37
23,37
25,37
26,37
19,68
20,68
22,68
23,68
25,68
26,68
19,71
20,71
22,71
23,71
25,71
26,71
19,74
20,74
22,74
23,74
25,74
26,74
19,77
20,77
22,77
23,77
25,77
26,77
19,88
20,88
22,88
23,88
25,88
26,88
19,91
20,91
22,91
23,91
25,91
26,91
19,94
20,94
22,94
23,94
25,94
26,94
19,97
20,97
22,97
23,97
25,97
26,97
